id,title,score_badge,score_text,score_subtext,thumbnail,site,full_address,full_description,room
109,雲水堂文旅,7.8,好,145 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/111687678.jpg?k=719d8e907d2154f17dc6dd595cf415b1ecd90f6aba57df9d12097c435f5ec681,https://www.booking.com/hotel/tw/yun-shui-tang.zh-tw.html,"花蓮縣吉安No. 610, Taichang Road","雲水堂文旅距離吉安慶修院 3.6 公里，有餐廳和免費自行車租借服務，為了旅客的方便還提供 24 小時接待櫃檯。雲水堂文旅提供 WiFi 和免費私人停車位。
這間住宿的住客可以享用自助式或亞洲風味早餐。
雲水堂文旅提供露台和共用休息室。
雲水堂文旅距離花蓮慈惠堂 3.7 公里，距離蓮城蓮花園 7 公里。最近的機場是花蓮機場，距離這間住宿 7 公里。",雙床房、家庭房、山景雙人房
110,山水商務旅店,7.5,好,501 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/157096706.jpg?k=7ff988e1579c2a473af47a173f06af737ef7cbf738c65ab3281ab6883ab5295d,https://www.booking.com/hotel/tw/shan-shui-hostel.zh-tw.html,花蓮縣花蓮市Hualien City國聯三路73號,"預訂山水商務旅店可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
山水商務旅店位於花蓮市，提供簡樸且經濟實惠的客房，距離松園別館約 1.4 公里，距離慈濟文化園區約 1.5 公里。
部分客房設有附熱水浴缸的私人衛浴，其他客房則備有拖鞋和免費盥洗用品，且均設有電視。
館內設有 24 小時櫃台。
山水商務旅店還提供租車服務，距離花蓮文化創意產業園區約 1.6 公里，距離花蓮縣立體育場約 2.4 公里，距離東大門夜市約 15 分鐘車程。",三人房－附衛浴、四人房－附衛浴、豪華雙人房、商務套房﹣2 張單人床、商務套房
111,悅樂旅店,8.9,很棒,268 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/267620303.jpg?k=b5f8bf08668fc88e886a51aaa61dcb4a9a5b0ece1741e6f0811f4a505eab795b,https://www.booking.com/hotel/tw/yue-le-lu-dian.zh-tw.html,花蓮縣花蓮市Hualien City中福路122號,"預訂悅樂旅店可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
OLAH Poshtel 位於花蓮市，距離 Beibin Park Beach 1.1 公里，有酒吧、免費私人停車位、共用休息室和花園。這間住宿設有共用廚房，也有陽光露台。這間住宿靠近多個人氣景點，如東線鐵道遺址、花蓮鐵道文化園區和南濱公園（Nanbin Park）。
所有客房均有私人衛浴、吹風機和寢具。
OLAH Poshtel 每天早上提供歐陸式和自助式早餐兩種選擇。
該地區的熱門活動為騎自行車。這間住宿提供租車服務。
OLAH Poshtel 的 24 小時櫃檯服務服務人員可為住客提供資訊。
OLAH Poshtel 附近的人氣景點包括松園別館、花蓮城隍廟和花蓮文化創意產業園區。最近的機場是花蓮機場，距離這間住宿 6 公里。",雙人房、雙床房、四人房、四人房、女性宿舍房的 1 個上下鋪床位、男性宿舍房的 1 個上下鋪床位
112,東門小棧(近市區，距離夜市200公尺),9.4,好極了,430 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/242837608.jpg?k=ebdbb0528f1a7d47458c1f35498eaf39c52a634d711cda45cbc09898ff735c27,https://www.booking.com/hotel/tw/dong-men-xiao-zhan.zh-tw.html,花蓮縣花蓮市Hualien City廣東街276號,"Dongmen Small Stack 位於花蓮市，提供享市景的住宿，設有 WiFi（免費）和免費私人停車位，距離 Beibin Park Beach 600 公尺。
所有房型都有陽台、空調、平面電視，以及私人衛浴，並提供淋浴設施和拖鞋。
Dongmen Small Stack 有露台。
這間住宿設有共用休息室。住客可以在附近騎自行車。
這間住宿附近的人氣景點包括花蓮城隍廟、花蓮鐵道文化園區和東線鐵道遺址。最近的機場是花蓮機場，距離 Dongmen Small Stack 6 公里。",雙人房－附陽台、三人房－附陽台、四人房－附陽台、雙人房－附陽台、四人房－附露台
113,非住不可民宿,9.5,傑出,518 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/203521735.jpg?k=3007249fbb8c58352b1ed4239cd18edb4a73bc39e8c73b958c25a65e5af079b1,https://www.booking.com/hotel/tw/fei-zhu-bu-ke.zh-tw.html,花蓮縣花蓮市Hualien City國風街38號,"預訂非住不可民宿 可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
FZbooking 位於花蓮市，提供 WiFi（免費）、空調、共用休息室和露台，距離 Beibin Park Beach 1.8 公里，距離松園別館 2.9 公里。
所有房型均有座位區、有線頻道平面電視，私人衛浴有沖洗座、淋浴設施和浴缸，且附拖鞋、。住宿也提供冰箱、迷你吧和電熱水壺。
FZbooking 每個早上供應美式早餐。
這間住宿附近的人氣景點包括花蓮文化創意產業園區、花蓮城隍廟和東線鐵道遺址。最近的機場是花蓮機場，距離 FZbooking 5 公里。",豪華雙人房－附浴缸、雙床房－附浴缸、家庭房－附浴缸、加大雙人床房－附陽台、豪華套房
114,東大門精緻旅店,8.6,很棒,"1,616 則評語",https://cf.bstatic.com/xdata/images/hotel/square600/250850771.jpg?k=8b66be55786dcc30a9451931de1cb3c9889cf56d047792f771d034b9be8180b5,https://www.booking.com/hotel/tw/dong-da-men-jing-zhi-lu-dian.zh-tw.html,花蓮縣花蓮市Hualien City富安路107號,"預訂東大門精緻旅店可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Dongdaemun Boutique Hotel 位在花蓮市，距離 Beibin Park Beach 2.8 公里，有共用休息室、免費私人停車位和花園。這間住宿距離松園別館 3.8 公里，距離慈濟靜思堂 1.2 公里，距離花蓮天惠堂 1.6 公里。住宿提供 WiFi（免費）和 24 小時接待櫃檯。
客房均提供空調、有線頻道平面電視、冰箱、電熱水壺、沖洗座、拖鞋和書桌。所有客房均有私人衛浴、吹風機和寢具。
Dongdaemun Boutique Hotel 提供自助式或美式早餐。
這間住宿距離花蓮縣立體育場 2 公里，距離美崙山生態公園 2.7 公里。最近的機場是花蓮機場，距離 Dongdaemun Boutique Hotel 4 公里。",豪華雙人房、豪華四人房
115,飲山風民宿,9.2,好極了,141 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/195062810.jpg?k=33ec52671915bb1eeacab678e9a8fe1e703c9507f4054d9064a463c8817a92b2,https://www.booking.com/hotel/tw/yin-shan-feng-min-su.zh-tw.html,"花蓮縣吉安No. 12, Lane 166, Jixing 5th Street","飲山風民宿位於吉安，享有園景，設有共用休息室、花園和露台。館內提供私人停車位。
飲山風民宿設有座位區以及附淋浴設施的私人衛浴，且提供吹風機、免費盥洗用品和平面電視。
這間住宿每天供應單點式早餐。
飲山風民宿距離吉安慶修院 700 公尺，距離蓮城蓮花園 3.4 公里。最近的機場是花蓮機場，距離飲山風民宿 8 公里。",豪華四人房、高級加大雙人床房、豪華雙人房－附陽台
116,海元素178民宿,9,好極了,336 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/41130506.jpg?k=be16fd73d444ea8c90762bdce565fe48328f15516798947bd6bc952047134752,https://www.booking.com/hotel/tw/hai-yuan-su-178.zh-tw.html,花蓮縣鹽寮村鹽寮178號,"海元素 178 民宿位於花蓮，設有餐廳與免費 WiFi。
每間客房都享有海景，並提供電視、空調、電熱水壺和冰箱。私人衛浴設有淋浴設施和吹風機。
海元素 178 民宿設有花園和露台，並提供觀光旅遊櫃檯和免費停車場。
民宿距離遠雄海洋公園有 5 分鐘車程，距離花蓮火車站則有 20 分鐘車程。",海景加大雙人床房、海景豪華三人房、海景四人房、海景豪華雙人房－附陽台
117,七星日出&七星帝爾,9.1,好極了,251 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/134082606.jpg?k=69644cca20ad254ebcafa6de86c8f97341fd9c49d663b66286950747fe7bfaf7,https://www.booking.com/hotel/tw/qi-xing-ri-chu-min-su.zh-tw.html,花蓮縣大漢村大漢村七星街31之1號,"Seven Stars Sunrise,Seven Stars DEAR 位於大漢村，提供 WiFi（免費）、空調、免費自行車租借服務和共用休息室，距離 Qixingtan Beach 200 公尺，距離七星潭海濱公園 700 公尺。
Seven Stars Sunrise,Seven Stars 設有附淋浴設施的私人衛浴，並提供平面電視、拖鞋和吹風機。住宿也提供冰箱和電熱水壺。
這間住宿的住客可以享用自助式或亞洲風味早餐。
Seven Stars Sunrise,Seven Stars DEAR 有露台。
Seven Stars Sunrise,Seven Stars 提供租車服務。
最近的機場是花蓮機場，距離這間住宿 1 公里。這間住宿提供免費機場接駁服務。",海景日出豪華陽台雙人房、海景四人房、豪華雙床房、標準雙人房
118,童話汽車旅館海洋分館,7.9,好,432 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/23892987.jpg?k=27ca2364187f632920addef852908f0bb13aadf5ac6accce5d4f13a335f8de8f,https://www.booking.com/hotel/tw/fairy-tale-motel-sea.zh-tw.html,花蓮縣花蓮市Hualien City菁華街4巷2弄1號,"預訂童話汽車旅館海洋分館可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
童話汽車旅館海洋館位於花蓮，距離海濱步行 8 分鐘，提供全館免費 WiFi 和免費停車位。多數客房均設有私人 SPA 浴缸。旅館可眺望太平洋。
每間客房均設有空調、平面電視、電熱水壺和冰箱。私人衛浴內配有淋浴、吹風機和免費盥洗用品。
旅館距離七星潭海灘 15 分鐘車程，距離花蓮遠雄海洋公園 25 分鐘車程。",海景標準雙人間（入住時間為15:00）、海景高級雙人間（入住時間為15:00）、海景貴賓雙人間（入住時間為15:00）、主題雙人房－附私人停車位（18:00 後入住）、主題四人房－附私人停車位（18:00 後入住）、海景標準四人間（入住時間為15:00）
119,國王陛下渡假民宿,8,非常好,"1,260 則評語",https://cf.bstatic.com/xdata/images/hotel/square600/160959038.jpg?k=e023c65d481a8ad8e29c01b658f5870dc4327567449c306756b85580eff0f507,https://www.booking.com/hotel/tw/king13-hotel.zh-tw.html,花蓮縣花蓮市Hualien City節約街13號,"預訂國王陛下渡假民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
國王陛下渡假民宿提供現代化客房，配有免費無線網路和免費有線網路連線，距離花蓮火車站僅 5 分鐘車程，位於花蓮市節約街，距離花蓮機場僅 10 分鐘車程。
所有客房均擁有獨特設計裝潢，設有空調、平面電視和迷你吧，部分客房備有沙發，私人衛浴配有淋浴和免費盥洗用品。
國王陛下渡假民宿距離東大門夜市 8 分鐘步行路程，民宿周邊設有免費停車場。
旅遊諮詢台可協助安排一日遊，服務櫃台提供行李寄存服務，民宿用餐區提供每日自助式早餐。",雙人房、三人房、四人房、一臥室公寓（6位成人）、基本雙人房、家庭小型套房、奢華四人房
120,Jin Gu An hotel,9.3,好極了,275 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/247828213.jpg?k=fd2a2a8bed92037d58dcd6b1d294911e6ac7a8fdcde4780f30ad2f25379e2b32,https://www.booking.com/hotel/tw/jin-gu-an-min-su.zh-tw.html,"花蓮縣花蓮市Hualien CityNo. 30, Lane. 353, Chongqing Road","預訂Jin Gu An hotel可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Jin Gu An hotel 距離 Beibin Park Beach 600 公尺，有共用休息室和露台，為了旅客的方便還提供客房服務。
所有房型都有戶外休息區、空調、平面電視，以及私人衛浴，並提供淋浴設施和拖鞋。
Jin Gu An hotel 提供洗衣服務，還設有傳真和影印等商務設備。
如果住客想探索該地區，可以在附近地區騎自行車。這間住宿可以安排租車服務。
Jin Gu An hotel 附近的人氣景點包括花蓮鐵道文化園區、花蓮城隍廟和東線鐵道遺址。最近的機場是花蓮機場，距離 Jin Gu An hotel 6 公里。這間住宿提供免費機場接駁服務。",四人房、標準雙人房
121,夢田信箱渡假別墅,8.6,很棒,388 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/249794941.jpg?k=b40f5889d7d4e041c034231e576ff6c802a7daf8524234959611c095bd2b9d3e,https://www.booking.com/hotel/tw/meng-tian-xin-xiang.zh-tw.html,花蓮縣花蓮市Hualien City建國路二段122巷21號,"預訂夢田信箱渡假別墅可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Dream Home B&B 距離松園別館 6 公里，有花園和露台，為了旅客的方便還提供客房服務。 Dream Home B&B 免費提供 WiFi 和私人停車位。
每個房型都設有私人衛浴和淋浴設施、空調、平面電視以及冰箱。
這間住宿的住客可以享用美式早餐。
Dream Home B&B 提供洗衣服務，還設有傳真和影印等商務設備。
Dream Home B&B 距離花蓮縣立體育場 2.4 公里，距離慈濟靜思堂 2.9 公里。最近的機場是花蓮機場，距離這間住宿 5 公里。",山景樓中樓－附陽台、樓中樓四人房－附露台、單臥室 Villa、標準雙人房、標準雙人房－附浴缸、經典四人房、經典四人房－附陽台、經典雙人房、經典雙人房－附浴缸
122,紫青橙民宿,9.5,傑出,381 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/84946200.jpg?k=b4ba3709e99c6313278d167d7446fd54199fcf1f5bf5d679306c47865981c65f,https://www.booking.com/hotel/tw/zi-qing-cheng-min-su.zh-tw.html,花蓮縣花蓮市Hualien City中山路525巷2號,"預訂紫青橙民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Zi Jing Cheng B&B 位在花蓮市，距離 Beibin Park Beach 1.9 公里，距離松園別館 2.6 公里，提供 WiFi（免費）以及附露台的花園，享有市景。
所有房型都有陽台、空調、平面電視，以及私人衛浴，並提供淋浴設施和拖鞋。住宿還提供冰箱、迷你吧和電熱水壺。
如果住客想探索該地區，可以在附近地區騎自行車。
Zi Jing Cheng B&B 附近的人氣景點包括花蓮天惠堂、美崙山生態公園和東線鐵道遺址。最近的機場是花蓮機場，距離這間住宿 5 公里。住宿提供免費機場接駁服務。",標準雙人房－附陽台、豪華雙人房－附陽台、設有陽台的家庭四人間
123,白陽二館-瑞億意象 mansion 6,8.8,很棒,117 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/257139740.jpg?k=348ffa697271d0ffdc1cda4a9e0b82563dd76b12ad82e5d83c5a1c9814425c2d,https://www.booking.com/hotel/tw/rui-yi-yi-xiang.zh-tw.html,"花蓮縣吉安No.6, Beichang 5th Street","預訂白陽二館-瑞億意象 mansion 6可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
白陽二館-瑞億意象 mansion 6 位於花蓮縣的吉安，靠近花蓮慈惠堂，提供 WiFi（免費）和免費私人停車位。
每個房型都有洗衣機、衛星頻道平面電視、沙發和書桌。每個房型都提供附淋浴設施、拖鞋、吹風機和免費盥洗用品的私人衛浴。
白陽二館-瑞億意象 mansion 6 有露台。
這間住宿提供租車服務。住客可以在附近健行和釣魚。
白陽二館-瑞億意象 mansion 6 距離吉安慶修院 3.9 公里，距離知卡宣森林公園 5 公里。最近的機場是花蓮機場，距離白陽二館-瑞億意象 mansion 6 5 公里。住宿提供付費機場接駁服務。",雙人房、雙人房、家庭套房、標準三人房、標準雙人房、豪華家庭房
124,東之戀民宿,8.6,很棒,466 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/103094779.jpg?k=54ee0392980988ca6ae40be456cda83391cb56a5f9f67ca3f6bb50369659cd16,https://www.booking.com/hotel/tw/hualien-east-love.zh-tw.html,"花蓮縣花蓮市Hualien CityNo. 10, Guomin 7th Street","預訂東之戀民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
東之戀民宿地理位置優越，距離花蓮火車站僅有 3 分鐘步行路程，距離七星潭有 10 分鐘車程。迷人的民宿提供免費自行車出租服務和免費使用的洗衣機。全館提供免費 ＷiFi 。
東之戀民宿距離花蓮機場有 10 分鐘車程，距離花蓮遠雄海洋公園有 30 分鐘車程，距離太魯閣國家公園有 35 分鐘的車程。
每間客房均配有空調、平面電視、迷你冰箱和辦公桌。私人衛浴設有淋浴設施或 SPA 浴缸。
觀光旅遊櫃檯可協助客人安排觀光行程。民宿步行範圍內即有各式西式餐飲選擇。",高級雙人房－附浴缸、三人房－附浴缸、家庭房－附陽台、雙人房－附陽台、休息房（3小時）
